"Dist Code","Year","State Code","State Name","Dist Name","BANKS NUMBER (Number)","POST OFFICES NUMBER (Number)"
"235","2009","12","Uttar Pradesh","Pratapgarh","143.0","362.0"
"235","2010","12","Uttar Pradesh","Pratapgarh","148.0","363.0"
"235","2011","12","Uttar Pradesh","Pratapgarh","164.0","363.0"
"235","2012","12","Uttar Pradesh","Pratapgarh","174.0","363.0"
"235","2013","12","Uttar Pradesh","Pratapgarh","200.0","363.0"
"235","2014","12","Uttar Pradesh","Pratapgarh","221.0","533.0"
"236","2000","12","Uttar Pradesh","Barabanki","-1.0","406.0"
"236","2001","12","Uttar Pradesh","Barabanki","134.0","365.0"
"236","2002","12","Uttar Pradesh","Barabanki","134.0","-1.0"
"236","2003","12","Uttar Pradesh","Barabanki","134.0","414.0"
"236","2004","12","Uttar Pradesh","Barabanki","135.0","359.0"
"236","2005","12","Uttar Pradesh","Barabanki","137.0","407.0"
"236","2006","12","Uttar Pradesh","Barabanki","143.0","407.0"
"236","2007","12","Uttar Pradesh","Barabanki","146.0","407.0"
"236","2008","12","Uttar Pradesh","Barabanki","156.0","407.0"
"236","2009","12","Uttar Pradesh","Barabanki","162.0","407.0"
"236","2010","12","Uttar Pradesh","Barabanki","167.0","407.0"
"236","2011","12","Uttar Pradesh","Barabanki","179.0","407.0"
"236","2012","12","Uttar Pradesh","Barabanki","192.0","359.0"
"236","2013","12","Uttar Pradesh","Barabanki","224.0","359.0"
"236","2014","12","Uttar Pradesh","Barabanki","234.0","563.0"
"237","2000","16","Uttarakhand","Nainital","-1.0","276.0"
"237","2001","16","Uttarakhand","Nainital","167.0","276.0"
"237","2002","16","Uttarakhand","Nainital","174.0","276.0"
"237","2003","16","Uttarakhand","Nainital","177.0","276.0"
"237","2004","16","Uttarakhand","Nainital","181.0","276.0"
"237","2005","16","Uttarakhand","Nainital","188.0","276.0"
"237","2006","16","Uttarakhand","Nainital","192.0","276.0"
"237","2007","16","Uttarakhand","Nainital","201.0","276.0"
"237","2008","16","Uttarakhand","Nainital","217.0","-1.0"
"237","2009","16","Uttarakhand","Nainital","234.0","-1.0"
"237","2010","16","Uttarakhand","Nainital","256.0","-1.0"
"238","2000","16","Uttarakhand","Almorah","-1.0","463.0"
"238","2001","16","Uttarakhand","Almorah","99.0","463.0"
"238","2002","16","Uttarakhand","Almorah","99.0","464.0"
"238","2003","16","Uttarakhand","Almorah","98.0","466.0"
"238","2004","16","Uttarakhand","Almorah","98.0","466.0"
"238","2005","16","Uttarakhand","Almorah","97.0","466.0"
"238","2006","16","Uttarakhand","Almorah","97.0","150.0"
"238","2007","16","Uttarakhand","Almorah","98.0","150.0"
"238","2008","16","Uttarakhand","Almorah","99.0","-1.0"
"238","2009","16","Uttarakhand","Almorah","105.0","-1.0"
"238","2010","16","Uttarakhand","Almorah","111.0","-1.0"
"239","2000","16","Uttarakhand","Pithorgarh","-1.0","396.0"
"239","2001","16","Uttarakhand","Pithorgarh","70.0","396.0"
"239","2002","16","Uttarakhand","Pithorgarh","70.0","396.0"
"239","2003","16","Uttarakhand","Pithorgarh","70.0","396.0"
"239","2004","16","Uttarakhand","Pithorgarh","70.0","396.0"
"239","2005","16","Uttarakhand","Pithorgarh","70.0","397.0"
"239","2006","16","Uttarakhand","Pithorgarh","70.0","398.0"
"239","2007","16","Uttarakhand","Pithorgarh","70.0","398.0"
"239","2008","16","Uttarakhand","Pithorgarh","72.0","-1.0"
"239","2009","16","Uttarakhand","Pithorgarh","81.0","-1.0"
"239","2010","16","Uttarakhand","Pithorgarh","87.0","-1.0"
"240","2000","16","Uttarakhand","Chamoli","-1.0","378.0"
"240","2001","16","Uttarakhand","Chamoli","56.0","379.0"
"240","2002","16","Uttarakhand","Chamoli","55.0","387.0"
"240","2003","16","Uttarakhand","Chamoli","55.0","388.0"
"240","2004","16","Uttarakhand","Chamoli","55.0","390.0"
"240","2005","16","Uttarakhand","Chamoli","54.0","389.0"
"240","2006","16","Uttarakhand","Chamoli","54.0","389.0"
"240","2007","16","Uttarakhand","Chamoli","54.0","389.0"
"240","2008","16","Uttarakhand","Chamoli","57.0","-1.0"
"240","2009","16","Uttarakhand","Chamoli","65.0","-1.0"
"240","2010","16","Uttarakhand","Chamoli","69.0","-1.0"
"241","2000","16","Uttarakhand","Uttar Kashi","-1.0","124.0"
"241","2001","16","Uttarakhand","Uttar Kashi","27.0","129.0"
"241","2002","16","Uttarakhand","Uttar Kashi","26.0","130.0"
"241","2003","16","Uttarakhand","Uttar Kashi","26.0","132.0"
"241","2004","16","Uttarakhand","Uttar Kashi","26.0","132.0"
"241","2005","16","Uttarakhand","Uttar Kashi","26.0","132.0"
"241","2006","16","Uttarakhand","Uttar Kashi","26.0","132.0"
"241","2007","16","Uttarakhand","Uttar Kashi","26.0","132.0"
"241","2008","16","Uttarakhand","Uttar Kashi","26.0","-1.0"
"241","2009","16","Uttarakhand","Uttar Kashi","26.0","-1.0"
"241","2010","16","Uttarakhand","Uttar Kashi","28.0","-1.0"
"242","2000","16","Uttarakhand","Tehri Garhwal","-1.0","270.0"
"242","2001","16","Uttarakhand","Tehri Garhwal","69.0","258.0"
"242","2002","16","Uttarakhand","Tehri Garhwal","68.0","258.0"
"242","2003","16","Uttarakhand","Tehri Garhwal","68.0","259.0"
"242","2004","16","Uttarakhand","Tehri Garhwal","68.0","259.0"
"242","2005","16","Uttarakhand","Tehri Garhwal","67.0","259.0"
"242","2006","16","Uttarakhand","Tehri Garhwal","68.0","259.0"
"242","2007","16","Uttarakhand","Tehri Garhwal","66.0","284.0"
"242","2008","16","Uttarakhand","Tehri Garhwal","67.0","-1.0"
"242","2009","16","Uttarakhand","Tehri Garhwal","68.0","-1.0"
"242","2010","16","Uttarakhand","Tehri Garhwal","71.0","-1.0"
"243","2000","16","Uttarakhand","Garhwal","-1.0","427.0"
"243","2001","16","Uttarakhand","Garhwal","98.0","425.0"
"243","2002","16","Uttarakhand","Garhwal","98.0","427.0"
"243","2003","16","Uttarakhand","Garhwal","97.0","425.0"
"243","2004","16","Uttarakhand","Garhwal","98.0","425.0"
"243","2005","16","Uttarakhand","Garhwal","96.0","425.0"
"243","2006","16","Uttarakhand","Garhwal","99.0","-1.0"
"243","2007","16","Uttarakhand","Garhwal","98.0","-1.0"
"243","2008","16","Uttarakhand","Garhwal","104.0","-1.0"
"243","2009","16","Uttarakhand","Garhwal","116.0","-1.0"
"243","2010","16","Uttarakhand","Garhwal","122.0","-1.0"
"244","2000","16","Uttarakhand","Dehradun","-1.0","251.0"
"244","2001","16","Uttarakhand","Dehradun","166.0","248.0"
"244","2002","16","Uttarakhand","Dehradun","170.0","248.0"
"244","2003","16","Uttarakhand","Dehradun","168.0","248.0"
"244","2004","16","Uttarakhand","Dehradun","177.0","246.0"
"244","2005","16","Uttarakhand","Dehradun","186.0","246.0"
"244","2006","16","Uttarakhand","Dehradun","187.0","246.0"
"244","2007","16","Uttarakhand","Dehradun","196.0","246.0"
"244","2008","16","Uttarakhand","Dehradun","205.0","-1.0"
"244","2009","16","Uttarakhand","Dehradun","244.0","-1.0"
"244","2010","16","Uttarakhand","Dehradun","270.0","-1.0"
"601","2000","17","Assam","Cachar","141.0","-1.0"
"601","2001","17","Assam","Cachar","141.0","-1.0"
"601","2002","17","Assam","Cachar","138.0","-1.0"
"601","2003","17","Assam","Cachar","134.0","-1.0"
"601","2004","17","Assam","Cachar","137.0","-1.0"
"601","2005","17","Assam","Cachar","133.0","-1.0"
"601","2006","17","Assam","Cachar","138.0","-1.0"
"601","2007","17","Assam","Cachar","135.0","539.0"
"601","2008","17","Assam","Cachar","138.0","539.0"
"601","2009","17","Assam","Cachar","149.0","539.0"
"601","2010","17","Assam","Cachar","153.0","544.0"
"601","2013","17","Assam","Cachar","171.0","546.0"
"601","2014","17","Assam","Cachar","193.0","545.0"
"601","2015","17","Assam","Cachar","202.0","545.0"
"602","2000","17","Assam","Darrang","128.0","-1.0"
"602","2001","17","Assam","Darrang","128.0","-1.0"
"602","2002","17","Assam","Darrang","128.0","-1.0"
"602","2003","17","Assam","Darrang","129.0","-1.0"
"602","2004","17","Assam","Darrang","129.0","-1.0"
"602","2005","17","Assam","Darrang","130.0","-1.0"
"602","2006","17","Assam","Darrang","129.0","-1.0"
"602","2007","17","Assam","Darrang","129.0","389.0"
"602","2008","17","Assam","Darrang","131.0","389.0"
"602","2009","17","Assam","Darrang","135.0","390.0"
"602","2010","17","Assam","Darrang","142.0","390.0"
"602","2013","17","Assam","Darrang","164.0","390.0"
"602","2014","17","Assam","Darrang","177.0","390.0"
"602","2015","17","Assam","Darrang","202.0","390.0"
"603","2000","17","Assam","Dibrugarh","139.0","-1.0"
"603","2001","17","Assam","Dibrugarh","139.0","-1.0"
"603","2002","17","Assam","Dibrugarh","140.0","-1.0"
"603","2003","17","Assam","Dibrugarh","135.0","-1.0"
"603","2004","17","Assam","Dibrugarh","138.0","-1.0"
"603","2005","17","Assam","Dibrugarh","137.0","-1.0"
"603","2006","17","Assam","Dibrugarh","142.0","-1.0"
"603","2007","17","Assam","Dibrugarh","142.0","360.0"
"603","2008","17","Assam","Dibrugarh","151.0","360.0"
"603","2009","17","Assam","Dibrugarh","163.0","360.0"
"603","2010","17","Assam","Dibrugarh","172.0","360.0"
"603","2013","17","Assam","Dibrugarh","207.0","361.0"
"603","2014","17","Assam","Dibrugarh","218.0","361.0"
"603","2015","17","Assam","Dibrugarh","248.0","361.0"
"604","2000","17","Assam","Goalpara","142.0","-1.0"
"604","2001","17","Assam","Goalpara","142.0","-1.0"
"604","2002","17","Assam","Goalpara","141.0","-1.0"
"604","2003","17","Assam","Goalpara","136.0","-1.0"
"604","2004","17","Assam","Goalpara","138.0","-1.0"
"604","2005","17","Assam","Goalpara","136.0","-1.0"
"604","2006","17","Assam","Goalpara","135.0","-1.0"
"604","2007","17","Assam","Goalpara","133.0","467.0"
"604","2008","17","Assam","Goalpara","130.0","467.0"
"604","2009","17","Assam","Goalpara","134.0","473.0"
"604","2010","17","Assam","Goalpara","141.0","473.0"
"604","2013","17","Assam","Goalpara","168.0","473.0"
"604","2014","17","Assam","Goalpara","186.0","473.0"
"604","2015","17","Assam","Goalpara","196.0","473.0"
"605","2000","17","Assam","Kamrup","294.0","-1.0"
"605","2001","17","Assam","Kamrup","299.0","-1.0"
"605","2002","17","Assam","Kamrup","291.0","-1.0"
"605","2003","17","Assam","Kamrup","275.0","-1.0"
"605","2004","17","Assam","Kamrup","296.0","-1.0"
"605","2005","17","Assam","Kamrup","287.0","-1.0"
"605","2006","17","Assam","Kamrup","308.0","-1.0"
"605","2007","17","Assam","Kamrup","306.0","745.0"
"605","2008","17","Assam","Kamrup","334.0","745.0"
"605","2009","17","Assam","Kamrup","355.0","746.0"
"605","2010","17","Assam","Kamrup","369.0","745.0"
"605","2013","17","Assam","Kamrup","464.0","746.0"
"605","2014","17","Assam","Kamrup","526.0","744.0"
"605","2015","17","Assam","Kamrup","583.0","743.0"
"606","2000","17","Assam","Karbi Anglong","53.0","-1.0"
"606","2001","17","Assam","Karbi Anglong","53.0","-1.0"
"606","2002","17","Assam","Karbi Anglong","53.0","-1.0"
"606","2003","17","Assam","Karbi Anglong","53.0","-1.0"
"606","2004","17","Assam","Karbi Anglong","53.0","-1.0"
"606","2005","17","Assam","Karbi Anglong","53.0","-1.0"
"606","2006","17","Assam","Karbi Anglong","52.0","-1.0"
"606","2007","17","Assam","Karbi Anglong","52.0","133.0"
"606","2008","17","Assam","Karbi Anglong","52.0","133.0"
"606","2009","17","Assam","Karbi Anglong","50.0","132.0"
"606","2010","17","Assam","Karbi Anglong","50.0","132.0"
"606","2013","17","Assam","Karbi Anglong","52.0","132.0"
"606","2014","17","Assam","Karbi Anglong","56.0","132.0"
"606","2015","17","Assam","Karbi Anglong","66.0","132.0"
"607","2000","17","Assam","Lakhimpur","64.0","-1.0"
"607","2001","17","Assam","Lakhimpur","64.0","-1.0"
"607","2002","17","Assam","Lakhimpur","64.0","-1.0"
"607","2003","17","Assam","Lakhimpur","64.0","-1.0"
"607","2004","17","Assam","Lakhimpur","64.0","-1.0"
"607","2005","17","Assam","Lakhimpur","64.0","-1.0"
"607","2006","17","Assam","Lakhimpur","63.0","-1.0"
"607","2007","17","Assam","Lakhimpur","64.0","264.0"
"607","2008","17","Assam","Lakhimpur","65.0","264.0"
"607","2009","17","Assam","Lakhimpur","65.0","264.0"
"607","2010","17","Assam","Lakhimpur","65.0","264.0"
"607","2013","17","Assam","Lakhimpur","74.0","265.0"
"607","2014","17","Assam","Lakhimpur","80.0","265.0"
"607","2015","17","Assam","Lakhimpur","87.0","265.0"
"608","2000","17","Assam","North Cachar Hil / Dima hasao","16.0","-1.0"
"608","2001","17","Assam","North Cachar Hil / Dima hasao","16.0","-1.0"
"608","2002","17","Assam","North Cachar Hil / Dima hasao","16.0","-1.0"
"608","2003","17","Assam","North Cachar Hil / Dima hasao","16.0","-1.0"
"608","2004","17","Assam","North Cachar Hil / Dima hasao","16.0","-1.0"
"608","2005","17","Assam","North Cachar Hil / Dima hasao","16.0","-1.0"
"608","2006","17","Assam","North Cachar Hil / Dima hasao","16.0","-1.0"
"608","2007","17","Assam","North Cachar Hil / Dima hasao","16.0","73.0"
"608","2008","17","Assam","North Cachar Hil / Dima hasao","16.0","73.0"
"608","2009","17","Assam","North Cachar Hil / Dima hasao","15.0","68.0"
"608","2010","17","Assam","North Cachar Hil / Dima hasao","15.0","68.0"
"608","2013","17","Assam","North Cachar Hil / Dima hasao","18.0","69.0"
"608","2014","17","Assam","North Cachar Hil / Dima hasao","19.0","69.0"
"608","2015","17","Assam","North Cachar Hil / Dima hasao","20.0","69.0"
"609","2000","17","Assam","Nagaon","118.0","-1.0"
"609","2001","17","Assam","Nagaon","118.0","-1.0"
"609","2002","17","Assam","Nagaon","117.0","-1.0"
"609","2003","17","Assam","Nagaon","113.0","-1.0"
"609","2004","17","Assam","Nagaon","116.0","-1.0"
"609","2005","17","Assam","Nagaon","113.0","-1.0"
"609","2006","17","Assam","Nagaon","116.0","-1.0"
"609","2007","17","Assam","Nagaon","114.0","380.0"
"609","2008","17","Assam","Nagaon","115.0","380.0"
"609","2009","17","Assam","Nagaon","119.0","381.0"
"609","2010","17","Assam","Nagaon","122.0","381.0"
"609","2013","17","Assam","Nagaon","139.0","383.0"
"609","2014","17","Assam","Nagaon","159.0","384.0"
"609","2015","17","Assam","Nagaon","176.0","384.0"
"610","2000","17","Assam","Sibsagar","168.0","-1.0"
"610","2001","17","Assam","Sibsagar","168.0","-1.0"
"610","2002","17","Assam","Sibsagar","166.0","-1.0"
"610","2003","17","Assam","Sibsagar","161.0","-1.0"
"610","2004","17","Assam","Sibsagar","169.0","-1.0"
"610","2005","17","Assam","Sibsagar","166.0","-1.0"
"610","2006","17","Assam","Sibsagar","174.0","-1.0"
"610","2007","17","Assam","Sibsagar","171.0","630.0"
"610","2008","17","Assam","Sibsagar","179.0","630.0"
"610","2009","17","Assam","Sibsagar","186.0","633.0"
"610","2010","17","Assam","Sibsagar","199.0","629.0"
"610","2013","17","Assam","Sibsagar","219.0","629.0"
"610","2014","17","Assam","Sibsagar","240.0","629.0"
"610","2015","17","Assam","Sibsagar","260.0","629.0"
"626","2000","18","Himachal Pradesh","Bilashpur","42.0","-1.0"
"626","2001","18","Himachal Pradesh","Bilashpur","42.0","-1.0"
"626","2002","18","Himachal Pradesh","Bilashpur","43.0","-1.0"
"626","2003","18","Himachal Pradesh","Bilashpur","43.0","-1.0"
"626","2004","18","Himachal Pradesh","Bilashpur","43.0","-1.0"
"626","2005","18","Himachal Pradesh","Bilashpur","44.0","146.0"
"626","2006","18","Himachal Pradesh","Bilashpur","46.0","146.0"
"626","2007","18","Himachal Pradesh","Bilashpur","49.0","-1.0"
"626","2008","18","Himachal Pradesh","Bilashpur","53.0","146.0"
"626","2009","18","Himachal Pradesh","Bilashpur","54.0","146.0"
"626","2010","18","Himachal Pradesh","Bilashpur","56.0","146.0"
"626","2011","18","Himachal Pradesh","Bilashpur","-1.0","146.0"
"626","2014","18","Himachal Pradesh","Bilashpur","494.0","146.0"
"626","2015","18","Himachal Pradesh","Bilashpur","-1.0","146.0"
"627","2000","18","Himachal Pradesh","Chamba","54.0","-1.0"
"627","2001","18","Himachal Pradesh","Chamba","54.0","-1.0"
"627","2002","18","Himachal Pradesh","Chamba","53.0","-1.0"
"627","2003","18","Himachal Pradesh","Chamba","53.0","-1.0"
"627","2004","18","Himachal Pradesh","Chamba","53.0","-1.0"
"627","2005","18","Himachal Pradesh","Chamba","53.0","221.0"
"627","2006","18","Himachal Pradesh","Chamba","53.0","222.0"
"627","2007","18","Himachal Pradesh","Chamba","54.0","-1.0"
"627","2008","18","Himachal Pradesh","Chamba","56.0","222.0"
"627","2009","18","Himachal Pradesh","Chamba","57.0","222.0"
"627","2010","18","Himachal Pradesh","Chamba","58.0","222.0"
"627","2011","18","Himachal Pradesh","Chamba","-1.0","222.0"
"627","2014","18","Himachal Pradesh","Chamba","530.0","222.0"
"627","2015","18","Himachal Pradesh","Chamba","-1.0","222.0"
"629","2000","18","Himachal Pradesh","Kangra","258.0","-1.0"
"629","2001","18","Himachal Pradesh","Kangra","259.0","-1.0"
"629","2002","18","Himachal Pradesh","Kangra","261.0","-1.0"
"629","2003","18","Himachal Pradesh","Kangra","261.0","-1.0"
"629","2004","18","Himachal Pradesh","Kangra","263.0","-1.0"
"629","2005","18","Himachal Pradesh","Kangra","265.0","1061.0"
"629","2006","18","Himachal Pradesh","Kangra","271.0","1061.0"
"629","2007","18","Himachal Pradesh","Kangra","286.0","-1.0"
"629","2008","18","Himachal Pradesh","Kangra","300.0","1060.0"
"629","2009","18","Himachal Pradesh","Kangra","317.0","1060.0"
"629","2010","18","Himachal Pradesh","Kangra","344.0","1060.0"
"629","2011","18","Himachal Pradesh","Kangra","-1.0","1061.0"
"629","2014","18","Himachal Pradesh","Kangra","3563.0","1062.0"
"629","2015","18","Himachal Pradesh","Kangra","-1.0","1062.0"
"630","2000","18","Himachal Pradesh","Kinnaur","18.0","-1.0"
"630","2001","18","Himachal Pradesh","Kinnaur","18.0","-1.0"
"630","2002","18","Himachal Pradesh","Kinnaur","18.0","-1.0"
"630","2003","18","Himachal Pradesh","Kinnaur","18.0","-1.0"
"630","2004","18","Himachal Pradesh","Kinnaur","19.0","-1.0"
"630","2005","18","Himachal Pradesh","Kinnaur","19.0","72.0"
"630","2006","18","Himachal Pradesh","Kinnaur","19.0","72.0"
"630","2007","18","Himachal Pradesh","Kinnaur","20.0","-1.0"
"630","2008","18","Himachal Pradesh","Kinnaur","21.0","72.0"
"630","2009","18","Himachal Pradesh","Kinnaur","22.0","72.0"
"630","2010","18","Himachal Pradesh","Kinnaur","24.0","72.0"
"630","2011","18","Himachal Pradesh","Kinnaur","-1.0","72.0"
"630","2014","18","Himachal Pradesh","Kinnaur","205.0","72.0"
"630","2015","18","Himachal Pradesh","Kinnaur","-1.0","72.0"
"631","2000","18","Himachal Pradesh","Kullu","49.0","-1.0"
"631","2001","18","Himachal Pradesh","Kullu","49.0","-1.0"
"631","2002","18","Himachal Pradesh","Kullu","49.0","-1.0"
"631","2003","18","Himachal Pradesh","Kullu","49.0","-1.0"
"631","2004","18","Himachal Pradesh","Kullu","51.0","-1.0"
"631","2005","18","Himachal Pradesh","Kullu","51.0","155.0"
"631","2006","18","Himachal Pradesh","Kullu","51.0","155.0"
"631","2007","18","Himachal Pradesh","Kullu","52.0","-1.0"
"631","2008","18","Himachal Pradesh","Kullu","54.0","155.0"
"631","2009","18","Himachal Pradesh","Kullu","57.0","155.0"
"631","2010","18","Himachal Pradesh","Kullu","67.0","155.0"
"631","2011","18","Himachal Pradesh","Kullu","-1.0","155.0"
"631","2014","18","Himachal Pradesh","Kullu","1124.0","155.0"
"631","2015","18","Himachal Pradesh","Kullu","-1.0","155.0"
"632","2000","18","Himachal Pradesh","Lahul & Spiti","8.0","-1.0"
"632","2001","18","Himachal Pradesh","Lahul & Spiti","8.0","-1.0"
"632","2002","18","Himachal Pradesh","Lahul & Spiti","8.0","-1.0"
"632","2003","18","Himachal Pradesh","Lahul & Spiti","8.0","-1.0"
"632","2004","18","Himachal Pradesh","Lahul & Spiti","8.0","-1.0"
"632","2005","18","Himachal Pradesh","Lahul & Spiti","8.0","46.0"
"632","2006","18","Himachal Pradesh","Lahul & Spiti","9.0","46.0"
"632","2007","18","Himachal Pradesh","Lahul & Spiti","10.0","-1.0"
"632","2008","18","Himachal Pradesh","Lahul & Spiti","10.0","46.0"
"632","2009","18","Himachal Pradesh","Lahul & Spiti","10.0","46.0"
"632","2010","18","Himachal Pradesh","Lahul & Spiti","11.0","46.0"
"632","2011","18","Himachal Pradesh","Lahul & Spiti","-1.0","46.0"
"632","2014","18","Himachal Pradesh","Lahul & Spiti","53.0","46.0"
"632","2015","18","Himachal Pradesh","Lahul & Spiti","-1.0","46.0"
"633","2000","18","Himachal Pradesh","Solan","78.0","-1.0"
"633","2001","18","Himachal Pradesh","Solan","78.0","-1.0"
"633","2002","18","Himachal Pradesh","Solan","78.0","-1.0"
"633","2003","18","Himachal Pradesh","Solan","78.0","-1.0"
"633","2004","18","Himachal Pradesh","Solan","79.0","-1.0"
"633","2005","18","Himachal Pradesh","Solan","82.0","184.0"
"633","2006","18","Himachal Pradesh","Solan","91.0","184.0"
"633","2007","18","Himachal Pradesh","Solan","108.0","-1.0"
"633","2008","18","Himachal Pradesh","Solan","114.0","184.0"
"633","2009","18","Himachal Pradesh","Solan","124.0","185.0"
"633","2010","18","Himachal Pradesh","Solan","131.0","185.0"
"633","2011","18","Himachal Pradesh","Solan","-1.0","185.0"
"633","2014","18","Himachal Pradesh","Solan","4061.0","188.0"
"633","2015","18","Himachal Pradesh","Solan","-1.0","188.0"
"634","2000","18","Himachal Pradesh","Mandi","99.0","-1.0"
"634","2001","18","Himachal Pradesh","Mandi","99.0","-1.0"
"634","2002","18","Himachal Pradesh","Mandi","101.0","-1.0"
"634","2003","18","Himachal Pradesh","Mandi","101.0","-1.0"
"634","2004","18","Himachal Pradesh","Mandi","101.0","-1.0"
"634","2005","18","Himachal Pradesh","Mandi","101.0","368.0"
"634","2006","18","Himachal Pradesh","Mandi","104.0","368.0"
"634","2007","18","Himachal Pradesh","Mandi","107.0","-1.0"
"634","2008","18","Himachal Pradesh","Mandi","112.0","368.0"
"634","2009","18","Himachal Pradesh","Mandi","118.0","368.0"
"634","2010","18","Himachal Pradesh","Mandi","125.0","368.0"
"634","2011","18","Himachal Pradesh","Mandi","-1.0","368.0"
"634","2014","18","Himachal Pradesh","Mandi","1450.0","368.0"
"634","2015","18","Himachal Pradesh","Mandi","-1.0","368.0"
"635","2000","18","Himachal Pradesh","Shimla","125.0","-1.0"
"635","2001","18","Himachal Pradesh","Shimla","126.0","-1.0"
"635","2002","18","Himachal Pradesh","Shimla","126.0","-1.0"
"635","2003","18","Himachal Pradesh","Shimla","128.0","-1.0"
"635","2004","18","Himachal Pradesh","Shimla","130.0","-1.0"
"635","2005","18","Himachal Pradesh","Shimla","132.0","352.0"
"635","2006","18","Himachal Pradesh","Shimla","137.0","352.0"
"635","2007","18","Himachal Pradesh","Shimla","143.0","-1.0"
"635","2008","18","Himachal Pradesh","Shimla","154.0","351.0"
"635","2009","18","Himachal Pradesh","Shimla","160.0","350.0"
"635","2010","18","Himachal Pradesh","Shimla","171.0","350.0"
"635","2011","18","Himachal Pradesh","Shimla","-1.0","350.0"
"635","2014","18","Himachal Pradesh","Shimla","3673.0","356.0"
"635","2015","18","Himachal Pradesh","Shimla","-1.0","356.0"
"636","2000","18","Himachal Pradesh","Sirmaur","49.0","-1.0"
"636","2001","18","Himachal Pradesh","Sirmaur","49.0","-1.0"
"636","2002","18","Himachal Pradesh","Sirmaur","49.0","-1.0"
"636","2003","18","Himachal Pradesh","Sirmaur","49.0","-1.0"
"636","2004","18","Himachal Pradesh","Sirmaur","49.0","-1.0"
"636","2005","18","Himachal Pradesh","Sirmaur","49.0","173.0"
"636","2006","18","Himachal Pradesh","Sirmaur","49.0","173.0"
"636","2007","18","Himachal Pradesh","Sirmaur","52.0","-1.0"
"636","2008","18","Himachal Pradesh","Sirmaur","55.0","173.0"
"636","2009","18","Himachal Pradesh","Sirmaur","61.0","173.0"
"636","2010","18","Himachal Pradesh","Sirmaur","66.0","173.0"
"636","2011","18","Himachal Pradesh","Sirmaur","-1.0","173.0"
"636","2014","18","Himachal Pradesh","Sirmaur","1363.0","167.0"
"636","2015","18","Himachal Pradesh","Sirmaur","-1.0","167.0"
"651","2000","19","Kerala","Alappuzha","-1.0","249.0"
"651","2001","19","Kerala","Alappuzha","217.0","249.0"
"651","2002","19","Kerala","Alappuzha","-1.0","250.0"
"651","2003","19","Kerala","Alappuzha","-1.0","251.0"
"651","2004","19","Kerala","Alappuzha","217.0","-1.0"
"651","2006","19","Kerala","Alappuzha","-1.0","251.0"
"651","2007","19","Kerala","Alappuzha","242.0","251.0"
"651","2010","19","Kerala","Alappuzha","-1.0","300.0"
"652","2000","19","Kerala","Kannur","-1.0","665.0"
"652","2001","19","Kerala","Kannur","365.0","666.0"
"652","2002","19","Kerala","Kannur","-1.0","667.0"
"652","2003","19","Kerala","Kannur","-1.0","667.0"
"652","2004","19","Kerala","Kannur","373.0","-1.0"
"652","2006","19","Kerala","Kannur","-1.0","666.0"
"652","2007","19","Kerala","Kannur","398.0","666.0"
"652","2010","19","Kerala","Kannur","-1.0","672.0"
"653","2000","19","Kerala","Eranakulam","-1.0","450.0"
"653","2001","19","Kerala","Eranakulam","508.0","450.0"
"653","2002","19","Kerala","Eranakulam","-1.0","450.0"
"653","2003","19","Kerala","Eranakulam","-1.0","452.0"
"653","2004","19","Kerala","Eranakulam","520.0","-1.0"
"653","2006","19","Kerala","Eranakulam","-1.0","452.0"
"653","2007","19","Kerala","Eranakulam","601.0","452.0"
"653","2010","19","Kerala","Eranakulam","-1.0","451.0"
"655","2000","19","Kerala","Kottayam","-1.0","657.0"
"655","2001","19","Kerala","Kottayam","349.0","657.0"
"655","2002","19","Kerala","Kottayam","-1.0","657.0"
"655","2003","19","Kerala","Kottayam","-1.0","656.0"
"655","2004","19","Kerala","Kottayam","352.0","-1.0"
"655","2006","19","Kerala","Kottayam","-1.0","656.0"
"655","2007","19","Kerala","Kottayam","388.0","656.0"
"655","2010","19","Kerala","Kottayam","-1.0","644.0"
"656","2000","19","Kerala","Kozhikode","-1.0","306.0"
"656","2001","19","Kerala","Kozhikode","301.0","307.0"
"656","2002","19","Kerala","Kozhikode","-1.0","307.0"
"656","2003","19","Kerala","Kozhikode","-1.0","307.0"
"656","2004","19","Kerala","Kozhikode","307.0","-1.0"
"656","2006","19","Kerala","Kozhikode","-1.0","528.0"
"656","2007","19","Kerala","Kozhikode","325.0","303.0"
"656","2010","19","Kerala","Kozhikode","-1.0","518.0"
"657","2000","19","Kerala","Malappuram","-1.0","432.0"
"657","2001","19","Kerala","Malappuram","214.0","433.0"
"657","2002","19","Kerala","Malappuram","-1.0","433.0"
"657","2003","19","Kerala","Malappuram","-1.0","434.0"
"657","2004","19","Kerala","Malappuram","224.0","-1.0"
"657","2006","19","Kerala","Malappuram","-1.0","433.0"
"657","2007","19","Kerala","Malappuram","278.0","433.0"
"657","2010","19","Kerala","Malappuram","-1.0","435.0"
"658","2000","19","Kerala","Palakkad","-1.0","454.0"
"658","2001","19","Kerala","Palakkad","257.0","454.0"
"658","2002","19","Kerala","Palakkad","-1.0","455.0"
"658","2003","19","Kerala","Palakkad","-1.0","455.0"
"658","2004","19","Kerala","Palakkad","255.0","-1.0"
"658","2006","19","Kerala","Palakkad","-1.0","455.0"
"658","2007","19","Kerala","Palakkad","268.0","455.0"
