Dist Code,Year,State Code,State,District,DISTRICT MALE FIELD LABOUR (Rs per Day),DISTRICT FEMALE FIELD LABOUR (Rs per Day),STATE MALE AVERAGE FIELD LABOUR (Rs per Day),STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)
154,2005,10,Rajasthan,Jhalawar,-1,-1,69.18,-1
154,2006,10,Rajasthan,Jhalawar,60,50,84.93,50
154,2007,10,Rajasthan,Jhalawar,72.92,58.33,100,58.33
154,2008,10,Rajasthan,Jhalawar,90.56,77.78,113.88,77.78
154,2009,10,Rajasthan,Jhalawar,103.33,85,140.65,85
154,2012,10,Rajasthan,Jhalawar,200,-1,207.13,-1
154,2013,10,Rajasthan,Jhalawar,300,-1,230.55,-1
154,2014,10,Rajasthan,Jhalawar,275,-1,275,-1
154,2015,10,Rajasthan,Jhalawar,299,-1,299.63,-1
154,2016,10,Rajasthan,Jhalawar,314,-1,314,-1
154,2017,10,Rajasthan,Jhalawar,336,-1,336,-1
155,2000,10,Rajasthan,Jhunjhunu,-1,-1,-1,-1
155,2001,10,Rajasthan,Jhunjhunu,-1,-1,77.08,-1
155,2002,10,Rajasthan,Jhunjhunu,-1,-1,-1,-1
155,2003,10,Rajasthan,Jhunjhunu,-1,-1,75.14,-1
155,2004,10,Rajasthan,Jhunjhunu,-1,-1,67.34,-1
155,2005,10,Rajasthan,Jhunjhunu,-1,-1,69.18,-1
155,2006,10,Rajasthan,Jhunjhunu,137.5,98.89,84.93,98.89
155,2007,10,Rajasthan,Jhunjhunu,137.5,100,100,100
155,2008,10,Rajasthan,Jhunjhunu,154.17,100,113.88,100
155,2009,10,Rajasthan,Jhunjhunu,175,100,140.65,100
155,2012,10,Rajasthan,Jhunjhunu,250,-1,207.13,-1
155,2013,10,Rajasthan,Jhunjhunu,300,300,230.55,300
155,2014,10,Rajasthan,Jhunjhunu,-1,-1,275,-1
155,2015,10,Rajasthan,Jhunjhunu,-1,-1,299.63,-1
156,2000,10,Rajasthan,Jodhpur,-1,-1,-1,-1
156,2001,10,Rajasthan,Jodhpur,50,30,77.08,30
156,2002,10,Rajasthan,Jodhpur,-1,-1,-1,-1
156,2003,10,Rajasthan,Jodhpur,50,-1,75.14,-1
156,2004,10,Rajasthan,Jodhpur,50,61.7,67.34,61.7
156,2005,10,Rajasthan,Jodhpur,50,-1,69.18,-1
156,2006,10,Rajasthan,Jodhpur,-1,-1,84.93,-1
156,2007,10,Rajasthan,Jodhpur,90,-1,100,-1
156,2008,10,Rajasthan,Jodhpur,-1,-1,113.88,-1
156,2009,10,Rajasthan,Jodhpur,80,-1,140.65,-1
156,2012,10,Rajasthan,Jodhpur,-1,-1,207.13,-1
156,2013,10,Rajasthan,Jodhpur,-1,-1,230.55,-1
156,2014,10,Rajasthan,Jodhpur,-1,-1,275,-1
156,2015,10,Rajasthan,Jodhpur,299.63,-1,299.63,-1
156,2016,10,Rajasthan,Jodhpur,400,250,314,250
156,2017,10,Rajasthan,Jodhpur,500,-1,336,-1
157,2000,10,Rajasthan,Kota,-1,-1,-1,-1
157,2001,10,Rajasthan,Kota,-1,-1,77.08,-1
157,2002,10,Rajasthan,Kota,-1,-1,-1,-1
157,2003,10,Rajasthan,Kota,-1,-1,75.14,-1
157,2004,10,Rajasthan,Kota,-1,-1,67.34,-1
157,2005,10,Rajasthan,Kota,-1,-1,69.18,-1
157,2006,10,Rajasthan,Kota,69.17,52.67,84.93,52.67
157,2007,10,Rajasthan,Kota,85,57.5,100,57.5
157,2008,10,Rajasthan,Kota,100,60,113.88,60
157,2009,10,Rajasthan,Kota,102.5,72.44,140.65,72.44
157,2012,10,Rajasthan,Kota,200,150,207.13,150
157,2013,10,Rajasthan,Kota,262,210,230.55,210
157,2014,10,Rajasthan,Kota,150,-1,275,-1
157,2015,10,Rajasthan,Kota,242.86,150,299.63,150
157,2016,10,Rajasthan,Kota,270,212.5,314,212.5
157,2017,10,Rajasthan,Kota,254.17,200,336,200
158,2000,10,Rajasthan,Nagaur,-1,-1,-1,-1
158,2001,10,Rajasthan,Nagaur,50,50,77.08,50
158,2002,10,Rajasthan,Nagaur,-1,-1,-1,-1
158,2003,10,Rajasthan,Nagaur,50,50,75.14,50
158,2004,10,Rajasthan,Nagaur,50,100,67.34,100
158,2005,10,Rajasthan,Nagaur,50,-1,69.18,-1
158,2006,10,Rajasthan,Nagaur,-1,-1,84.93,-1
158,2007,10,Rajasthan,Nagaur,-1,-1,100,-1
158,2008,10,Rajasthan,Nagaur,-1,-1,113.88,-1
158,2009,10,Rajasthan,Nagaur,183.33,-1,140.65,-1
158,2012,10,Rajasthan,Nagaur,-1,-1,207.13,-1
158,2013,10,Rajasthan,Nagaur,-1,-1,230.55,-1
158,2014,10,Rajasthan,Nagaur,350,200,275,200
158,2015,10,Rajasthan,Nagaur,299.63,-1,299.63,-1
158,2016,10,Rajasthan,Nagaur,424.44,400,314,400
158,2017,10,Rajasthan,Nagaur,470,400,336,400
159,2000,10,Rajasthan,Pali,-1,-1,-1,-1
159,2001,10,Rajasthan,Pali,60,38.33,77.08,38.33
159,2002,10,Rajasthan,Pali,-1,-1,-1,-1
159,2003,10,Rajasthan,Pali,80,41.67,75.14,41.67
159,2004,10,Rajasthan,Pali,100,60,67.34,60
159,2005,10,Rajasthan,Pali,75,50,69.18,50
159,2006,10,Rajasthan,Pali,118.33,50,84.93,50
159,2007,10,Rajasthan,Pali,92.5,60,100,60
159,2008,10,Rajasthan,Pali,95,75,113.88,75
159,2009,10,Rajasthan,Pali,158.75,93.33,140.65,93.33
159,2012,10,Rajasthan,Pali,150,-1,207.13,-1
159,2013,10,Rajasthan,Pali,-1,-1,230.55,-1
159,2014,10,Rajasthan,Pali,-1,-1,275,-1
159,2015,10,Rajasthan,Pali,-1,-1,299.63,-1
159,2016,10,Rajasthan,Pali,510,360,314,360
159,2017,10,Rajasthan,Pali,500,500,336,500
160,2000,10,Rajasthan,Swami Madhopur,-1,-1,-1,-1
160,2001,10,Rajasthan,Swami Madhopur,-1,-1,77.08,-1
160,2002,10,Rajasthan,Swami Madhopur,-1,-1,-1,-1
160,2003,10,Rajasthan,Swami Madhopur,-1,-1,75.14,-1
160,2004,10,Rajasthan,Swami Madhopur,-1,-1,67.34,-1
160,2005,10,Rajasthan,Swami Madhopur,-1,-1,69.18,-1
160,2006,10,Rajasthan,Swami Madhopur,95.31,56.67,84.93,56.67
160,2007,10,Rajasthan,Swami Madhopur,-1,-1,100,-1
160,2008,10,Rajasthan,Swami Madhopur,-1,-1,113.88,-1
160,2009,10,Rajasthan,Swami Madhopur,146.17,-1,140.65,-1
160,2012,10,Rajasthan,Swami Madhopur,213.33,-1,207.13,-1
160,2013,10,Rajasthan,Swami Madhopur,245.71,-1,230.55,-1
160,2014,10,Rajasthan,Swami Madhopur,400,-1,275,-1
160,2015,10,Rajasthan,Swami Madhopur,400,-1,299.63,-1
160,2016,10,Rajasthan,Swami Madhopur,400,-1,314,-1
160,2017,10,Rajasthan,Swami Madhopur,500,-1,336,-1
161,2000,10,Rajasthan,Sikar,-1,-1,-1,-1
161,2001,10,Rajasthan,Sikar,-1,-1,77.08,-1
161,2002,10,Rajasthan,Sikar,-1,-1,-1,-1
161,2003,10,Rajasthan,Sikar,80,-1,75.14,-1
161,2004,10,Rajasthan,Sikar,80,61.7,67.34,61.7
161,2005,10,Rajasthan,Sikar,-1,-1,69.18,-1
161,2006,10,Rajasthan,Sikar,100,100,84.93,100
161,2007,10,Rajasthan,Sikar,100,100,100,100
161,2008,10,Rajasthan,Sikar,100,-1,113.88,-1
161,2009,10,Rajasthan,Sikar,124.17,-1,140.65,-1
161,2012,10,Rajasthan,Sikar,-1,-1,207.13,-1
161,2013,10,Rajasthan,Sikar,-1,-1,230.55,-1
161,2014,10,Rajasthan,Sikar,-1,-1,275,-1
161,2015,10,Rajasthan,Sikar,600,-1,299.63,-1
161,2016,10,Rajasthan,Sikar,500,-1,314,-1
161,2017,10,Rajasthan,Sikar,500,-1,336,-1
162,2000,10,Rajasthan,Sirohi,-1,-1,-1,-1
162,2001,10,Rajasthan,Sirohi,60,35,77.08,35
162,2002,10,Rajasthan,Sirohi,-1,-1,-1,-1
162,2003,10,Rajasthan,Sirohi,60,35,75.14,35
162,2004,10,Rajasthan,Sirohi,60,35,67.34,35
162,2005,10,Rajasthan,Sirohi,60,39.02,69.18,39.02
162,2006,10,Rajasthan,Sirohi,60.5,48,84.93,48
162,2007,10,Rajasthan,Sirohi,77.14,68.57,100,68.57
162,2008,10,Rajasthan,Sirohi,103.75,69.9,113.88,69.9
162,2009,10,Rajasthan,Sirohi,113.53,69.73,140.65,69.73
162,2012,10,Rajasthan,Sirohi,200,150,207.13,150
162,2013,10,Rajasthan,Sirohi,200,150,230.55,150
162,2014,10,Rajasthan,Sirohi,200,-1,275,-1
162,2015,10,Rajasthan,Sirohi,-1,-1,299.63,-1
162,2016,10,Rajasthan,Sirohi,400,200,314,200
162,2017,10,Rajasthan,Sirohi,200,-1,336,-1
163,2000,10,Rajasthan,Tonk,-1,-1,-1,-1
163,2001,10,Rajasthan,Tonk,60,45,77.08,45
163,2002,10,Rajasthan,Tonk,-1,-1,-1,-1
163,2003,10,Rajasthan,Tonk,67.5,42.5,75.14,42.5
163,2004,10,Rajasthan,Tonk,-1,-1,67.34,-1
163,2005,10,Rajasthan,Tonk,58.75,50,69.18,50
163,2006,10,Rajasthan,Tonk,74.67,63.5,84.93,63.5
163,2007,10,Rajasthan,Tonk,76.25,65,100,65
163,2008,10,Rajasthan,Tonk,100,95,113.88,95
163,2009,10,Rajasthan,Tonk,137.5,90,140.65,90
163,2012,10,Rajasthan,Tonk,200,200,207.13,200
163,2013,10,Rajasthan,Tonk,200,200,230.55,200
163,2014,10,Rajasthan,Tonk,387.5,-1,275,-1
163,2015,10,Rajasthan,Tonk,500,-1,299.63,-1
163,2016,10,Rajasthan,Tonk,558.33,-1,314,-1
163,2017,10,Rajasthan,Tonk,562.5,-1,336,-1
164,2000,10,Rajasthan,Udaipur,-1,-1,-1,-1
164,2001,10,Rajasthan,Udaipur,60,50,77.08,50
164,2002,10,Rajasthan,Udaipur,-1,-1,-1,-1
164,2003,10,Rajasthan,Udaipur,130,55,75.14,55
164,2004,10,Rajasthan,Udaipur,130,55,67.34,55
164,2005,10,Rajasthan,Udaipur,117.5,55,69.18,55
164,2006,10,Rajasthan,Udaipur,-1,-1,84.93,-1
164,2007,10,Rajasthan,Udaipur,95,50,100,50
164,2008,10,Rajasthan,Udaipur,101.25,63.89,113.88,63.89
164,2009,10,Rajasthan,Udaipur,115.83,64.17,140.65,64.17
164,2012,10,Rajasthan,Udaipur,300,-1,207.13,-1
164,2013,10,Rajasthan,Udaipur,350,-1,230.55,-1
164,2014,10,Rajasthan,Udaipur,250,-1,275,-1
164,2015,10,Rajasthan,Udaipur,250,-1,299.63,-1
164,2016,10,Rajasthan,Udaipur,238.89,-1,314,-1
164,2017,10,Rajasthan,Udaipur,251,-1,336,-1
165,2000,9,Punjab,Gurdaspur,84,-1,-1,-1
165,2001,9,Punjab,Gurdaspur,108.5,-1,-1,-1
165,2002,9,Punjab,Gurdaspur,122,-1,-1,-1
165,2003,9,Punjab,Gurdaspur,99.09,-1,88.72,-1
165,2004,9,Punjab,Gurdaspur,104,-1,91.94,-1
165,2005,9,Punjab,Gurdaspur,95.85,-1,98.74,-1
165,2006,9,Punjab,Gurdaspur,100.07,-1,98.56,-1
165,2007,9,Punjab,Gurdaspur,103.85,-1,107.27,-1
165,2008,9,Punjab,Gurdaspur,110.75,-1,130.79,-1
165,2009,9,Punjab,Gurdaspur,142,-1,167.21,-1
165,2012,9,Punjab,Gurdaspur,290,-1,281.15,-1
165,2013,9,Punjab,Gurdaspur,290,-1,304.36,-1
165,2014,9,Punjab,Gurdaspur,295.83,-1,338,-1
165,2015,9,Punjab,Gurdaspur,312.5,-1,373.38,-1
165,2016,9,Punjab,Gurdaspur,354.55,-1,395,-1
165,2017,9,Punjab,Gurdaspur,400,-1,403,-1
166,2000,9,Punjab,Amritsar,92,-1,-1,-1
166,2001,9,Punjab,Amritsar,102,-1,-1,-1
166,2002,9,Punjab,Amritsar,140,-1,-1,-1
166,2003,9,Punjab,Amritsar,94,-1,88.72,-1
166,2004,9,Punjab,Amritsar,94,-1,91.94,-1
166,2005,9,Punjab,Amritsar,97.5,-1,98.74,-1
166,2006,9,Punjab,Amritsar,90.83,-1,98.56,-1
166,2007,9,Punjab,Amritsar,109.58,-1,107.27,-1
166,2008,9,Punjab,Amritsar,100,-1,130.79,-1
166,2009,9,Punjab,Amritsar,126,-1,167.21,-1
166,2012,9,Punjab,Amritsar,270,-1,281.15,-1
166,2013,9,Punjab,Amritsar,270,-1,304.36,-1
166,2014,9,Punjab,Amritsar,400,-1,338,-1
166,2015,9,Punjab,Amritsar,440,-1,373.38,-1
166,2016,9,Punjab,Amritsar,450,-1,395,-1
166,2017,9,Punjab,Amritsar,450,-1,403,-1
167,2000,9,Punjab,Kapurthala,91.67,-1,-1,-1
167,2001,9,Punjab,Kapurthala,97.33,-1,-1,-1
167,2002,9,Punjab,Kapurthala,104,-1,-1,-1
167,2003,9,Punjab,Kapurthala,88.5,-1,88.72,-1
167,2004,9,Punjab,Kapurthala,84,-1,91.94,-1
167,2005,9,Punjab,Kapurthala,103.13,-1,98.74,-1
167,2006,9,Punjab,Kapurthala,94.25,-1,98.56,-1
167,2007,9,Punjab,Kapurthala,112,-1,107.27,-1
167,2008,9,Punjab,Kapurthala,125.75,-1,130.79,-1
167,2009,9,Punjab,Kapurthala,130,-1,167.21,-1
167,2012,9,Punjab,Kapurthala,265,-1,281.15,-1
167,2013,9,Punjab,Kapurthala,265,-1,304.36,-1
167,2014,9,Punjab,Kapurthala,324.83,-1,338,-1
167,2015,9,Punjab,Kapurthala,353.67,-1,373.38,-1
167,2016,9,Punjab,Kapurthala,354,-1,395,-1
167,2017,9,Punjab,Kapurthala,356.18,-1,403,-1
168,2000,9,Punjab,Jalandhar,84,-1,-1,-1
168,2001,9,Punjab,Jalandhar,125,-1,-1,-1
168,2002,9,Punjab,Jalandhar,102.5,-1,-1,-1
168,2003,9,Punjab,Jalandhar,130,-1,88.72,-1
168,2004,9,Punjab,Jalandhar,85,-1,91.94,-1
168,2005,9,Punjab,Jalandhar,83.41,-1,98.74,-1
168,2006,9,Punjab,Jalandhar,86.21,-1,98.56,-1
168,2007,9,Punjab,Jalandhar,96.24,-1,107.27,-1
168,2008,9,Punjab,Jalandhar,100,-1,130.79,-1
168,2009,9,Punjab,Jalandhar,109.33,-1,167.21,-1
168,2012,9,Punjab,Jalandhar,280,-1,281.15,-1
168,2013,9,Punjab,Jalandhar,311.14,-1,304.36,-1
168,2014,9,Punjab,Jalandhar,377.92,-1,338,-1
168,2015,9,Punjab,Jalandhar,495,-1,373.38,-1
168,2016,9,Punjab,Jalandhar,495,-1,395,-1
168,2017,9,Punjab,Jalandhar,495,-1,403,-1
169,2000,9,Punjab,Hoshiarpur,85,-1,-1,-1
169,2001,9,Punjab,Hoshiarpur,121.67,-1,-1,-1
169,2002,9,Punjab,Hoshiarpur,125,-1,-1,-1
169,2003,9,Punjab,Hoshiarpur,85,-1,88.72,-1
169,2004,9,Punjab,Hoshiarpur,105,-1,91.94,-1
169,2005,9,Punjab,Hoshiarpur,85,-1,98.74,-1
169,2006,9,Punjab,Hoshiarpur,88.33,-1,98.56,-1
169,2007,9,Punjab,Hoshiarpur,85,-1,107.27,-1
169,2008,9,Punjab,Hoshiarpur,109.25,-1,130.79,-1
169,2009,9,Punjab,Hoshiarpur,132,-1,167.21,-1
169,2012,9,Punjab,Hoshiarpur,270,-1,281.15,-1
169,2013,9,Punjab,Hoshiarpur,296,-1,304.36,-1
169,2014,9,Punjab,Hoshiarpur,371,-1,338,-1
169,2015,9,Punjab,Hoshiarpur,379,-1,373.38,-1
169,2016,9,Punjab,Hoshiarpur,393.33,-1,395,-1
169,2017,9,Punjab,Hoshiarpur,400,-1,403,-1
170,2000,9,Punjab,Roopnagar / Ropar,123.33,-1,-1,-1
170,2001,9,Punjab,Roopnagar / Ropar,115,-1,-1,-1
170,2002,9,Punjab,Roopnagar / Ropar,130,-1,-1,-1
170,2003,9,Punjab,Roopnagar / Ropar,75,-1,88.72,-1
170,2004,9,Punjab,Roopnagar / Ropar,95,-1,91.94,-1
170,2005,9,Punjab,Roopnagar / Ropar,105,-1,98.74,-1
170,2006,9,Punjab,Roopnagar / Ropar,104.42,-1,98.56,-1
170,2007,9,Punjab,Roopnagar / Ropar,109.81,-1,107.27,-1
170,2008,9,Punjab,Roopnagar / Ropar,127,-1,130.79,-1
170,2009,9,Punjab,Roopnagar / Ropar,145.25,-1,167.21,-1
170,2012,9,Punjab,Roopnagar / Ropar,275,-1,281.15,-1
170,2013,9,Punjab,Roopnagar / Ropar,275,-1,304.36,-1
170,2014,9,Punjab,Roopnagar / Ropar,383.33,-1,338,-1
170,2015,9,Punjab,Roopnagar / Ropar,550,-1,373.38,-1
170,2016,9,Punjab,Roopnagar / Ropar,570,-1,395,-1
170,2017,9,Punjab,Roopnagar / Ropar,570,-1,403,-1
171,2000,9,Punjab,Ludhiana,118.33,-1,-1,-1
171,2001,9,Punjab,Ludhiana,130,-1,-1,-1
171,2002,9,Punjab,Ludhiana,140,-1,-1,-1
171,2003,9,Punjab,Ludhiana,145,-1,88.72,-1
171,2004,9,Punjab,Ludhiana,85,-1,91.94,-1
171,2005,9,Punjab,Ludhiana,100.83,-1,98.74,-1
171,2006,9,Punjab,Ludhiana,100,-1,98.56,-1
171,2007,9,Punjab,Ludhiana,100.28,-1,107.27,-1
171,2008,9,Punjab,Ludhiana,150,-1,130.79,-1
171,2009,9,Punjab,Ludhiana,132.75,-1,167.21,-1
171,2012,9,Punjab,Ludhiana,265,-1,281.15,-1
171,2013,9,Punjab,Ludhiana,265,-1,304.36,-1
171,2014,9,Punjab,Ludhiana,395,-1,338,-1
171,2015,9,Punjab,Ludhiana,375,-1,373.38,-1
171,2016,9,Punjab,Ludhiana,430,-1,395,-1
171,2017,9,Punjab,Ludhiana,464,-1,403,-1
172,2000,9,Punjab,Ferozpur,110,-1,-1,-1
172,2001,9,Punjab,Ferozpur,125,-1,-1,-1
172,2002,9,Punjab,Ferozpur,115,-1,-1,-1
172,2003,9,Punjab,Ferozpur,96.67,-1,88.72,-1
172,2004,9,Punjab,Ferozpur,90,-1,91.94,-1
172,2005,9,Punjab,Ferozpur,104.67,-1,98.74,-1
172,2006,9,Punjab,Ferozpur,103.96,-1,98.56,-1
172,2007,9,Punjab,Ferozpur,106.95,-1,107.27,-1
172,2008,9,Punjab,Ferozpur,-1,-1,130.79,-1
172,2009,9,Punjab,Ferozpur,143.33,-1,167.21,-1
172,2012,9,Punjab,Ferozpur,270,-1,281.15,-1
172,2013,9,Punjab,Ferozpur,287.14,-1,304.36,-1
172,2014,9,Punjab,Ferozpur,355.56,-1,338,-1
172,2015,9,Punjab,Ferozpur,400,-1,373.38,-1
172,2016,9,Punjab,Ferozpur,420,-1,395,-1
172,2017,9,Punjab,Ferozpur,420.83,-1,403,-1
174,2000,9,Punjab,Bhatinda,95,-1,-1,-1
174,2001,9,Punjab,Bhatinda,115,-1,-1,-1
174,2002,9,Punjab,Bhatinda,130,-1,-1,-1
174,2003,9,Punjab,Bhatinda,87.5,-1,88.72,-1
174,2004,9,Punjab,Bhatinda,90,-1,91.94,-1
174,2005,9,Punjab,Bhatinda,100.02,-1,98.74,-1
174,2006,9,Punjab,Bhatinda,99.13,-1,98.56,-1
174,2007,9,Punjab,Bhatinda,113.51,-1,107.27,-1
174,2008,9,Punjab,Bhatinda,157.67,-1,130.79,-1
174,2009,9,Punjab,Bhatinda,187.25,-1,167.21,-1
174,2012,9,Punjab,Bhatinda,275,-1,281.15,-1
174,2013,9,Punjab,Bhatinda,324.29,-1,304.36,-1
174,2014,9,Punjab,Bhatinda,312.5,-1,338,-1
174,2015,9,Punjab,Bhatinda,372.22,-1,373.38,-1
174,2016,9,Punjab,Bhatinda,350,-1,395,-1
174,2017,9,Punjab,Bhatinda,372.22,-1,403,-1
175,2000,9,Punjab,Sangrur,120,-1,-1,-1
175,2001,9,Punjab,Sangrur,101.67,-1,-1,-1
175,2002,9,Punjab,Sangrur,122,-1,-1,-1
175,2003,9,Punjab,Sangrur,85,-1,88.72,-1
175,2004,9,Punjab,Sangrur,94,-1,91.94,-1
175,2005,9,Punjab,Sangrur,88.69,-1,98.74,-1
175,2006,9,Punjab,Sangrur,109.91,-1,98.56,-1
175,2007,9,Punjab,Sangrur,-1,-1,107.27,-1
175,2008,9,Punjab,Sangrur,208.5,-1,130.79,-1
175,2009,9,Punjab,Sangrur,179.67,-1,167.21,-1
175,2015,9,Punjab,Sangrur,410,-1,373.38,-1
175,2016,9,Punjab,Sangrur,410,-1,395,-1
175,2017,9,Punjab,Sangrur,416,-1,403,-1
176,2000,9,Punjab,Patiala,81.67,-1,-1,-1
176,2001,9,Punjab,Patiala,91.6,-1,-1,-1
176,2002,9,Punjab,Patiala,127.5,-1,-1,-1
176,2003,9,Punjab,Patiala,99.17,-1,88.72,-1
176,2004,9,Punjab,Patiala,120,-1,91.94,-1
176,2005,9,Punjab,Patiala,100.62,-1,98.74,-1
176,2006,9,Punjab,Patiala,99.83,-1,98.56,-1
176,2007,9,Punjab,Patiala,109.59,-1,107.27,-1
176,2008,9,Punjab,Patiala,145,-1,130.79,-1
176,2009,9,Punjab,Patiala,153.33,-1,167.21,-1
176,2012,9,Punjab,Patiala,280,-1,281.15,-1
176,2013,9,Punjab,Patiala,280,-1,304.36,-1
176,2014,9,Punjab,Patiala,265.43,-1,338,-1
176,2015,9,Punjab,Patiala,354,-1,373.38,-1
176,2016,9,Punjab,Patiala,356.18,-1,395,-1
176,2017,9,Punjab,Patiala,365,-1,403,-1
177,2000,4,Haryana,Hissar,90,-1,-1,-1
177,2001,4,Haryana,Hissar,90,80,107.73,80
177,2002,4,Haryana,Hissar,90,-1,-1,-1
177,2003,4,Haryana,Hissar,80,80,101.51,80
177,2004,4,Haryana,Hissar,100,80,106.01,80
177,2005,4,Haryana,Hissar,90,80,108.83,80
177,2006,4,Haryana,Hissar,105.91,106.36,115.45,106.36
177,2007,4,Haryana,Hissar,129.58,123.83,129.32,123.83
177,2008,4,Haryana,Hissar,179.96,157.84,165.2,157.84
177,2009,4,Haryana,Hissar,215,180,192.16,180
177,2012,4,Haryana,Hissar,350,-1,301.27,-1
177,2013,4,Haryana,Hissar,362.5,-1,339.32,-1
177,2014,4,Haryana,Hissar,437.5,-1,372,-1
177,2015,4,Haryana,Hissar,450,-1,388.24,-1
177,2016,4,Haryana,Hissar,450,-1,390,-1
177,2017,4,Haryana,Hissar,450,-1,416,-1
180,2000,4,Haryana,Gurgaon,106,-1,-1,-1
180,2001,4,Haryana,Gurgaon,110,70,107.73,70
180,2002,4,Haryana,Gurgaon,110,-1,-1,-1
180,2003,4,Haryana,Gurgaon,107.5,70,101.51,70
180,2004,4,Haryana,Gurgaon,109.17,70,106.01,70
180,2005,4,Haryana,Gurgaon,97.5,90,108.83,90
180,2006,4,Haryana,Gurgaon,99.79,85,115.45,85
180,2007,4,Haryana,Gurgaon,120.63,105,129.32,105
180,2008,4,Haryana,Gurgaon,180.83,170,165.2,170
180,2009,4,Haryana,Gurgaon,182.5,165,192.16,165
180,2012,4,Haryana,Gurgaon,414.55,-1,301.27,-1
180,2013,4,Haryana,Gurgaon,479.17,-1,339.32,-1
180,2014,4,Haryana,Gurgaon,500,-1,372,-1
180,2015,4,Haryana,Gurgaon,600,-1,388.24,-1
180,2016,4,Haryana,Gurgaon,600,-1,390,-1
180,2017,4,Haryana,Gurgaon,600,-1,416,-1
181,2000,4,Haryana,Jind,-1,-1,-1,-1
181,2001,4,Haryana,Jind,-1,90,107.73,90
181,2002,4,Haryana,Jind,-1,-1,-1,-1
181,2003,4,Haryana,Jind,100,103.33,101.51,103.33
181,2004,4,Haryana,Jind,150,100,106.01,100
181,2005,4,Haryana,Jind,136.67,100,108.83,100
181,2006,4,Haryana,Jind,138.61,99.17,115.45,99.17
181,2007,4,Haryana,Jind,151.67,100.83,129.32,100.83
181,2008,4,Haryana,Jind,189.17,131.67,165.2,131.67
181,2009,4,Haryana,Jind,232.14,160.71,192.16,160.71
181,2012,4,Haryana,Jind,350,-1,301.27,-1
181,2013,4,Haryana,Jind,359.17,-1,339.32,-1
181,2014,4,Haryana,Jind,458.33,-1,372,-1
181,2015,4,Haryana,Jind,400,-1,388.24,-1
181,2016,4,Haryana,Jind,400,-1,390,-1
181,2017,4,Haryana,Jind,400,-1,416,-1
182,2000,4,Haryana,Mahendragarh / Narnaul,87.5,-1,-1,-1
182,2001,4,Haryana,Mahendragarh / Narnaul,100,76.25,107.73,76.25
182,2002,4,Haryana,Mahendragarh / Narnaul,98,-1,-1,-1
182,2003,4,Haryana,Mahendragarh / Narnaul,92.5,85.71,101.51,85.71
182,2004,4,Haryana,Mahendragarh / Narnaul,100,100,106.01,100
182,2005,4,Haryana,Mahendragarh / Narnaul,106.4,85.91,108.83,85.91
182,2006,4,Haryana,Mahendragarh / Narnaul,117.92,105.25,115.45,105.25
182,2007,4,Haryana,Mahendragarh / Narnaul,132.81,120.89,129.32,120.89
182,2008,4,Haryana,Mahendragarh / Narnaul,161.84,142.6,165.2,142.6
182,2009,4,Haryana,Mahendragarh / Narnaul,210.1,182.5,192.16,182.5
182,2012,4,Haryana,Mahendragarh / Narnaul,300,-1,301.27,-1
182,2013,4,Haryana,Mahendragarh / Narnaul,366.67,-1,339.32,-1
182,2014,4,Haryana,Mahendragarh / Narnaul,354.17,-1,372,-1
182,2015,4,Haryana,Mahendragarh / Narnaul,408.33,-1,388.24,-1
182,2016,4,Haryana,Mahendragarh / Narnaul,500,-1,390,-1
182,2017,4,Haryana,Mahendragarh / Narnaul,491.67,-1,416,-1
183,2000,4,Haryana,Ambala,80,-1,-1,-1
183,2001,4,Haryana,Ambala,80,40,107.73,40
183,2002,4,Haryana,Ambala,80,-1,-1,-1
183,2003,4,Haryana,Ambala,80,40,101.51,40
183,2004,4,Haryana,Ambala,80,40,106.01,40
183,2005,4,Haryana,Ambala,90,48.26,108.83,48.26
183,2006,4,Haryana,Ambala,100,50,115.45,50
183,2007,4,Haryana,Ambala,107.08,54.58,129.32,54.58
183,2008,4,Haryana,Ambala,127.5,71.67,165.2,71.67
183,2009,4,Haryana,Ambala,150,80,192.16,80
183,2012,4,Haryana,Ambala,300,-1,301.27,-1
183,2013,4,Haryana,Ambala,300,-1,339.32,-1
183,2014,4,Haryana,Ambala,336.36,-1,372,-1
183,2015,4,Haryana,Ambala,350,-1,388.24,-1
183,2016,4,Haryana,Ambala,375,-1,390,-1
183,2017,4,Haryana,Ambala,397.92,-1,416,-1
184,2000,4,Haryana,Karnal,153.33,-1,-1,-1
184,2001,4,Haryana,Karnal,170.91,70,107.73,70
184,2002,4,Haryana,Karnal,167.73,-1,-1,-1
184,2003,4,Haryana,Karnal,171.82,75,101.51,75
184,2004,4,Haryana,Karnal,176.67,75,106.01,75
184,2005,4,Haryana,Karnal,127.5,105.67,108.83,105.67
184,2006,4,Haryana,Karnal,152.58,110.2,115.45,110.2
184,2007,4,Haryana,Karnal,167.29,105.56,129.32,105.56
184,2008,4,Haryana,Karnal,178.78,122.08,165.2,122.08
184,2009,4,Haryana,Karnal,203.75,154.93,192.16,154.93
184,2012,4,Haryana,Karnal,350,-1,301.27,-1
184,2013,4,Haryana,Karnal,350,-1,339.32,-1
184,2014,4,Haryana,Karnal,350,-1,372,-1
184,2015,4,Haryana,Karnal,350,-1,388.24,-1
184,2016,4,Haryana,Karnal,350,-1,390,-1
